Data da Coleta,Regiao - Sigla,Estado - Sigla,Municipio,Produto,Data da Coleta,Valor de Venda,Bandeira
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,19",RAIZEN
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,37",CIAPETRO
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,3",BRANCA
2023-12-06,S,PR,MARINGA,GASOLINA,2023-12-06,"5,69",IPIRANGA
2023-12-06,S,PR,PARANAGUA,GASOLINA,2023-12-06,"5,79",IPIRANGA
2023-12-06,S,PR,PARANAGUA,GASOLINA,2023-12-06,"5,67",CIAPETRO
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,79",VIBRA ENERGIA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,55",BRANCA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,59",BRANCA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,69",BRANCA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,81",VIBRA ENERGIA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,69",BRANCA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,55",BRANCA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,64",VIBRA ENERGIA
2023-12-06,SE,RJ,BARRA MANSA,GASOLINA,2023-12-06,"5,55",BRANCA
2023-12-06,SE,RJ,ITABORAI,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,RJ,ITABORAI,GASOLINA,2023-12-06,"5,31",IPIRANGA
2023-12-06,SE,RJ,ITABORAI,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,SE,RJ,ITABORAI,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,RJ,ITABORAI,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,SE,RJ,ITABORAI,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,RJ,ITABORAI,GASOLINA,2023-12-06,"5,19",RAIZEN
2023-12-06,SE,RJ,ITAGUAI,GASOLINA,2023-12-06,"5,94",IPIRANGA
2023-12-06,SE,RJ,NOVA FRIBURGO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,RJ,NOVA FRIBURGO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,RJ,NOVA FRIBURGO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,RJ,NOVA FRIBURGO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,NE,RN,PARNAMIRIM,GASOLINA,2023-12-06,"5,99",ALESAT
2023-12-06,NE,RN,PARNAMIRIM,GASOLINA,2023-12-06,"5,78",BRANCA
2023-12-06,NE,RN,PARNAMIRIM,GASOLINA,2023-12-06,"5,89",ALESAT
2023-12-06,NE,RN,PARNAMIRIM,GASOLINA,2023-12-06,"5,79",BRANCA
2023-12-06,NE,RN,MOSSORO,GASOLINA,2023-12-06,"5,95",VIBRA ENERGIA
2023-12-06,NE,RN,MOSSORO,GASOLINA,2023-12-06,"5,95",RAIZEN
2023-12-06,N,RO,VILHENA,GASOLINA,2023-12-06,"5,79",BRANCA
2023-12-06,S,RS,ESTEIO,GASOLINA,2023-12-06,"5,23",BRANCA
2023-12-06,S,RS,IJUI,GASOLINA,2023-12-06,"5,34",BRANCA
2023-12-06,S,RS,IJUI,GASOLINA,2023-12-06,"5,28",BRANCA
2023-12-06,S,RS,OSORIO,GASOLINA,2023-12-06,"5,44",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,36",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,59",VIBRA ENERGIA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,29",IPIRANGA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,46",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,46",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,25",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,38",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,59",VIBRA ENERGIA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,59",IPIRANGA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,S,RS,SAO LUIZ GONZAGA,GASOLINA,2023-12-06,"5,58",RAIZEN
2023-12-06,S,RS,SAPUCAIA DO SUL,GASOLINA,2023-12-06,"5,23",BRANCA
2023-12-06,S,RS,SAPUCAIA DO SUL,GASOLINA,2023-12-06,"5,23",BRANCA
2023-12-06,S,SC,CACADOR,GASOLINA,2023-12-06,"5,69",RAIZEN MIME
2023-12-06,S,SC,CACADOR,GASOLINA,2023-12-06,"5,66",IPIRANGA
2023-12-06,S,SC,CACADOR,GASOLINA,2023-12-06,"5,56",BRANCA
2023-12-06,S,SC,CACADOR,GASOLINA,2023-12-06,"5,56",MAXSUL
2023-12-06,S,SC,JOINVILLE,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,S,SC,JOINVILLE,GASOLINA,2023-12-06,"5,46",VIBRA ENERGIA
2023-12-06,S,SC,LAGUNA,GASOLINA,2023-12-06,"5,44",BRANCA
2023-12-06,S,SC,LAGUNA,GASOLINA,2023-12-06,"5,42",BRANCA
2023-12-06,S,SC,LAGUNA,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,SE,SP,AMERICANA,GASOLINA,2023-12-06,"4,74",BRANCA
2023-12-06,SE,SP,AMERICANA,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,SP,AMERICANA,GASOLINA,2023-12-06,"5,17",BRANCA
2023-12-06,SE,SP,AMERICANA,GASOLINA,2023-12-06,"5,69",RAIZEN
2023-12-06,SE,SP,AMERICANA,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,AMERICANA,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,SP,ARACATUBA,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,SP,ARACATUBA,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,SP,ARACATUBA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,ARACATUBA,GASOLINA,2023-12-06,"4,97",VIBRA ENERGIA
2023-12-06,SE,SP,ARACATUBA,GASOLINA,2023-12-06,"5,15",RAIZEN
2023-12-06,SE,SP,ARACATUBA,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,BOTUCATU,GASOLINA,2023-12-06,"5,47",VIBRA ENERGIA
2023-12-06,SE,SP,BOTUCATU,GASOLINA,2023-12-06,"5,24",BRANCA
2023-12-06,SE,SP,BOTUCATU,GASOLINA,2023-12-06,"5,45",IPIRANGA
2023-12-06,SE,SP,BOTUCATU,GASOLINA,2023-12-06,"5,43",VIBRA ENERGIA
2023-12-06,SE,SP,BOTUCATU,GASOLINA,2023-12-06,"5,43",IPIRANGA
2023-12-06,SE,SP,BOTUCATU,GASOLINA,2023-12-06,"5,47",RAIZEN
2023-12-06,SE,SP,CAMPINAS,GASOLINA,2023-12-06,"5,27",RAIZEN
2023-12-06,SE,SP,FRANCA,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,FRANCA,GASOLINA,2023-12-06,"4,94",BRANCA
2023-12-06,SE,SP,FRANCA,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,SP,FRANCA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,FRANCA,GASOLINA,2023-12-06,"5,35",BRANCA
2023-12-06,SE,SP,ITAPECERICA DA SERRA,GASOLINA,2023-12-06,"5,37",BRANCA
2023-12-06,SE,SP,ITAPECERICA DA SERRA,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,ITAPECERICA DA SERRA,GASOLINA,2023-12-06,"5,09",VIBRA ENERGIA
2023-12-06,SE,SP,ITAPECERICA DA SERRA,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,SP,ITAPECERICA DA SERRA,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,SE,SP,ITAPECERICA DA SERRA,GASOLINA,2023-12-06,"5,29",BRANCA
2023-12-06,SE,SP,ITAPEVA,GASOLINA,2023-12-06,"4,69",BRANCA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,38",IPIRANGA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,08",BRANCA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,29",IPIRANGA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,79",VIBRA ENERGIA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,SE,SP,LIMEIRA,GASOLINA,2023-12-06,"5,35",RAIZEN
2023-12-06,SE,SP,LIMEIRA,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,SE,SP,LIMEIRA,GASOLINA,2023-12-06,"5,15",BRANCA
2023-12-06,SE,SP,LIMEIRA,GASOLINA,2023-12-06,"5,29",BRANCA
2023-12-06,SE,SP,LIMEIRA,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,SP,LINS,GASOLINA,2023-12-06,"5,55",IPIRANGA
2023-12-06,SE,SP,LINS,GASOLINA,2023-12-06,"5,55",BRANCA
2023-12-06,SE,SP,LORENA,GASOLINA,2023-12-06,"5,17",IPIRANGA
2023-12-06,SE,SP,LORENA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,LORENA,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,LORENA,GASOLINA,2023-12-06,"5,75",VIBRA ENERGIA
2023-12-06,SE,SP,PARAGUACU PAULISTA,GASOLINA,2023-12-06,"5,2",RAIZEN
2023-12-06,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-12-06,"5,79",IPIRANGA
2023-12-06,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-12-06,"5,69",VIBRA ENERGIA
2023-12-06,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-12-06,"5,79",IPIRANGA
2023-12-06,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-12-06,"5,79",IPIRANGA
2023-12-06,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-12-06,"5,29",BRANCA
2023-12-06,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-12-06,"5,79",IPIRANGA
2023-12-06,SE,SP,PRESIDENTE PRUDENTE,GASOLINA,2023-12-06,"5,39",BRANCA
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,2",IPIRANGA
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,34",BRANCA
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,04",ALESAT
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"5,26",VIBRA ENERGIA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,75",BRANCA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,76",VIBRA ENERGIA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,75",BRANCA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,75",VIBRA ENERGIA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,96",VIBRA ENERGIA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,75",VIBRA ENERGIA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,75",BRANCA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,75",BRANCA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,75",BRANCA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,NE,PB,BAYEUX,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,SP,SAO CARLOS,GASOLINA,2023-12-06,"4,77",BRANCA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,59",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,N,RO,PORTO VELHO,GASOLINA,2023-12-06,"6,07",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,56",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",ALESAT
2023-12-06,NE,PE,GARANHUNS,GASOLINA,2023-12-06,"5,05",BRANCA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"5,37",BRANCA
2023-12-06,S,RS,CANOAS,GASOLINA,2023-12-06,"5,49",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,79",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",ALESAT
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,MG,PARACATU,GASOLINA,2023-12-06,"5,54",ALESAT
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,79",IPIRANGA
2023-12-06,S,RS,NOVO HAMBURGO,GASOLINA,2023-12-06,"5,25",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",VIBRA ENERGIA
2023-12-06,NE,MA,SAO LUIS,GASOLINA,2023-12-06,"4,87",BRANCA
2023-12-06,SE,SP,ARARAQUARA,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,18",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,NE,MA,SAO LUIS,GASOLINA,2023-12-06,"4,98",BRANCA
2023-12-06,SE,SP,EMBU DAS ARTES,GASOLINA,2023-12-06,"4,99",IPIRANGA
2023-12-06,SE,ES,LINHARES,GASOLINA,2023-12-06,"5,89",RAIZEN
2023-12-06,SE,SP,ARARAQUARA,GASOLINA,2023-12-06,"5,39",ALESAT
2023-12-06,SE,MG,MONTES CLAROS,GASOLINA,2023-12-06,"5,26",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,SE,MG,JOAO MONLEVADE,GASOLINA,2023-12-06,"5,18",BRANCA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"4,69",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,17",IPIRANGA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,CO,GO,ANAPOLIS,GASOLINA,2023-12-06,"5,34",MASUT DISTRIBUIDORA
2023-12-06,SE,MG,SETE LAGOAS,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,79",RAIZEN
2023-12-06,CO,GO,AGUAS LINDAS DE GOIAS,GASOLINA,2023-12-06,"5,53",BRANCA
2023-12-06,SE,SP,TABOAO DA SERRA,GASOLINA,2023-12-06,"5,28",IPIRANGA
2023-12-06,SE,SP,TABOAO DA SERRA,GASOLINA,2023-12-06,"4,89",BRANCA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",ATEM' S
2023-12-06,S,SC,CACADOR,GASOLINA,2023-12-06,"5,55",STANG
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,NE,PE,LAJEDO,GASOLINA,2023-12-06,"5,07",BRANCA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,49",BRANCA
2023-12-06,NE,PE,GARANHUNS,GASOLINA,2023-12-06,"5,08",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",IPIRANGA
2023-12-06,SE,SP,SAO VICENTE,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,CO,GO,AGUAS LINDAS DE GOIAS,GASOLINA,2023-12-06,"5,06",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,S,SC,TUBARAO,GASOLINA,2023-12-06,"5,29",IPIRANGA
2023-12-06,SE,MG,JUIZ DE FORA,GASOLINA,2023-12-06,"5,59",VIBRA ENERGIA
2023-12-06,SE,SP,ITAQUAQUECETUBA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,CO,GO,ITUMBIARA,GASOLINA,2023-12-06,"5,29",BRANCA
2023-12-06,SE,SP,PARAGUACU PAULISTA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,S,RS,PORTO ALEGRE,GASOLINA,2023-12-06,"5,38",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",BRANCA
2023-12-06,N,RO,ARIQUEMES,GASOLINA,2023-12-06,"6,09",SABBÁ
2023-12-06,SE,RJ,RIO DE JANEIRO,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,NE,SE,NOSSA SENHORA DO SOCORRO,GASOLINA,2023-12-06,"5,59",PETROX DISTRIBUIDORA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,SE,SP,EMBU DAS ARTES,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,MG,JUIZ DE FORA,GASOLINA,2023-12-06,"5,48",VIBRA ENERGIA
2023-12-06,NE,PE,GARANHUNS,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,SANTA BARBARA D'OESTE,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,MG,JUIZ DE FORA,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,MG,MONTES CLAROS,GASOLINA,2023-12-06,"5,25",VIBRA ENERGIA
2023-12-06,S,RS,SANTA MARIA,GASOLINA,2023-12-06,"5,29",RODOIL
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,SE,MG,IPATINGA,GASOLINA,2023-12-06,"5,19",ALESAT
2023-12-06,SE,MG,IPATINGA,GASOLINA,2023-12-06,"5,19",ALESAT
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",ATEM' S
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,29",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",VIBRA ENERGIA
2023-12-06,SE,MG,JUIZ DE FORA,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,S,RS,RIO GRANDE,GASOLINA,2023-12-06,"5,34",RODOIL
2023-12-06,N,RO,PORTO VELHO,GASOLINA,2023-12-06,"6,03",BRANCA
2023-12-06,SE,MG,JUIZ DE FORA,GASOLINA,2023-12-06,"5,59",VIBRA ENERGIA
2023-12-06,SE,SP,OURINHOS,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,MG,ITUIUTABA,GASOLINA,2023-12-06,"5,24",BRANCA
2023-12-06,CO,GO,AGUAS LINDAS DE GOIAS,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,RJ,NOVA FRIBURGO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,SP,VOTUPORANGA,GASOLINA,2023-12-06,"5,28",VIBRA ENERGIA
2023-12-06,NE,MA,IMPERATRIZ,GASOLINA,2023-12-06,"4,9",BRANCA
2023-12-06,S,RS,SAO LEOPOLDO,GASOLINA,2023-12-06,"5,27",RAIZEN
2023-12-06,SE,MG,CARATINGA,GASOLINA,2023-12-06,"5,39",ALESAT
2023-12-06,S,RS,LAJEADO,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",SABBÁ
2023-12-06,SE,MG,JOAO PINHEIRO,GASOLINA,2023-12-06,"5,39",BRANCA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",ALESAT
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,MG,ITAUNA,GASOLINA,2023-12-06,"5,39",ALESAT
2023-12-06,S,RS,SANTA MARIA,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,NE,PE,GARANHUNS,GASOLINA,2023-12-06,"5,05",BRANCA
2023-12-06,S,RS,CANOAS,GASOLINA,2023-12-06,"5,29",ALESAT
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",RAIZEN
2023-12-06,NE,PE,BELO JARDIM,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,COTIA,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,S,RS,PELOTAS,GASOLINA,2023-12-06,"5,89",BRANCA
2023-12-06,S,RS,SANTA MARIA,GASOLINA,2023-12-06,"5,28",VIBRA ENERGIA
2023-12-06,NE,BA,SERRINHA,GASOLINA,2023-12-06,"5,19",ALESAT
2023-12-06,N,PA,ABAETETUBA,GASOLINA,2023-12-06,"5,45",IPIRANGA
2023-12-06,SE,SP,OURINHOS,GASOLINA,2023-12-06,"4,89",BRANCA
2023-12-06,SE,SP,LORENA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,N,RO,PORTO VELHO,GASOLINA,2023-12-06,"5,99",ATEM' S
2023-12-06,NE,PE,LAJEDO,GASOLINA,2023-12-06,"5,18",BRANCA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,99",VIBRA ENERGIA
2023-12-06,NE,MA,PINHEIRO,GASOLINA,2023-12-06,"5,44",BRANCA
2023-12-06,S,RS,ALVORADA,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,N,TO,GURUPI,GASOLINA,2023-12-06,"5,45",ALESAT
2023-12-06,S,RS,VIAMAO,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,CO,MS,CORUMBA,GASOLINA,2023-12-06,"6,32",VIBRA ENERGIA
2023-12-06,SE,SP,BOTUCATU,GASOLINA,2023-12-06,"5,42",IPIRANGA
2023-12-06,S,RS,SAO LEOPOLDO,GASOLINA,2023-12-06,"5,25",BRANCA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,98",ATEM' S
2023-12-06,S,SC,LAGUNA,GASOLINA,2023-12-06,"5,43",BRANCA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",VIBRA ENERGIA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,S,PR,MARINGA,GASOLINA,2023-12-06,"5,69",VIBRA ENERGIA
2023-12-06,SE,RJ,SAO GONCALO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,S,SC,CACADOR,GASOLINA,2023-12-06,"5,55",BRANCA
2023-12-06,SE,SP,ARARAQUARA,GASOLINA,2023-12-06,"4,97",BRANCA
2023-12-06,NE,PE,ARCOVERDE,GASOLINA,2023-12-06,"5,19",RAIZEN
2023-12-06,SE,SP,MATAO,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,SE,RJ,NOVA FRIBURGO,GASOLINA,2023-12-06,"5,62",RAIZEN
2023-12-06,SE,MG,JUIZ DE FORA,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,MG,ITUIUTABA,GASOLINA,2023-12-06,"5,09",VIBRA ENERGIA
2023-12-06,S,RS,SAPUCAIA DO SUL,GASOLINA,2023-12-06,"5,26",BRANCA
2023-12-06,S,SC,PALHOCA,GASOLINA,2023-12-06,"5,57",IPIRANGA
2023-12-06,CO,GO,CALDAS NOVAS,GASOLINA,2023-12-06,"5,44",BRANCA
2023-12-06,S,RS,LAJEADO,GASOLINA,2023-12-06,"5,29",CHARRUA
